UOPBK,GX162-40-16201712,smugglers,False
UOPBK,GX099-91-1066558,petard,True
UOPBK,FR941122-0-00087,jiang,True
UOPBK,FBIS3-60253,gorski,True
UOPBK,WTX022-B06-420,dillinger,False
UOPBK,GX248-12-6205349,playing,True
UOPBK,AP880711-0175,sears,True
UOPBK,FBIS3-58832,swapo,True
UOPBK,AP880324-0305,segal,True
UOPBK,AP890403-0101,mtv,True
UOPBK,FT932-3849,multiple,False
UOPBK,FBIS3-10018,gangsters,True
UOPBK,AP880321-0121,adjustment,True
UOPBK,LA031990-0016,emirates,True
UOPBK,GX238-51-14158726,warn,True
UOPBK,FR940406-2-00174,tribe,True
UOPBK,GX010-22-12488512,deliberately,False
UOPBK,AP880326-0137,melbournes,True
UOPBK,AP880827-0141,telemarketing,True
UOPBK,FBIS3-2746,highway,True
UOPBK,WTX014-B31-489,responded,False
UOPBK,LA081789-0025,-373,True
UOPBK,GX022-13-10674952,norfolk,False
UOPBK,FT943-15585,inzunza,True
UOPBK,FR940505-1-00242,supplier,True
UOPBK,WTX045-B28-110,ddm,False
UOPBK,FT923-437,productions,True
UOPBK,AP890127-0050,pre,True
UOPBK,WTX027-B46-236,-8919,False
UOPBK,AP881209-0034,remy,True
KIMCZ,GX010-11-11242343,touched,True
KIMCZ,AP890308-0220,candidates,True
KIMCZ,GX011-80-1074652,poontang,True
KIMCZ,FBIS3-39240,total,True
KIMCZ,WTX099-B24-354,defraud,True
KIMCZ,AP880721-0095,tdcpp,True
KIMCZ,FT934-2957,appointments,True
KIMCZ,AP891214-0098,coughing,True
KIMCZ,WTX093-B38-193,curry,True
KIMCZ,FT922-5274,marketing,True
KIMCZ,WTX091-B19-93,shilts,True
KIMCZ,FBIS3-33282,addition,True
KIMCZ,WTX035-B24-76,wolff,True
KIMCZ,AP880622-0316,lahore,True
KIMCZ,GX039-10-5518006,theater,True
KIMCZ,GX038-08-1047355,grotesque,True
KIMCZ,AP880630-0145,epidemiology,True
KIMCZ,AP880421-0166,hondurans,True
KIMCZ,WTX020-B20-34,inference,True
KIMCZ,FR940913-0-00011,thrush,True
KIMCZ,AP880521-0028,mooroopna,True
KIMCZ,AP880606-0073,mcbride,True
KIMCZ,FT924-4322,eckhard,True
KIMCZ,WTX069-B10-201,hallways,True
ZMZFP,FT931-4409,excited,True
ZMZFP,FT941-10100,philharmonic,True
ZMZFP,AP890424-0284,dyed,True
ZMZFP,WTX099-B24-354,ehrlichiosis,False
ZMZFP,AP880409-0174,judy,True
ZMZFP,FT934-2957,mpsc,True
ZMZFP,AP890722-0115,-4835,True
ZMZFP,FT942-768,gaming,True
ZMZFP,AP891020-0231,bratton,True
ZMZFP,GX012-70-1701308,eating,False
ZMZFP,FBIS3-41220,ashrae,True
ZMZFP,LA040690-0016,sup,True
ZMZFP,AP891104-0133,pf,True
ZMZFP,FR940405-1-00092,nizhne,True
ZMZFP,LA081789-0020,poste,True
ZMZFP,LA111690-0058,fin,True
ZMZFP,AP880318-0173,nitric,True
ZMZFP,AP880706-0138,sach,True
ZMZFP,AP880302-0232,resonate,True
ZMZFP,FT923-6110,cape,True
ZMZFP,FBIS4-5631,smell,True
ZMZFP,WTX018-B45-20,-0076,False
ZMZFP,LA082989-0016,mortar,False
ZMZFP,GX008-69-13596389,summer,True
ZMZFP,AP890127-0050,jerry,True
ZMZFP,FT932-13441,telenovela,False
ZMZFP,AP880825-0236,w153,True
HOMFA,WTX018-B20-194,rams,False
HOMFA,WTX026-B08-107,oklahoma,False
HOMFA,AP890308-0220,lyme,True
HOMFA,GX011-80-1074652,eldridge,True
HOMFA,AP880721-0095,decorative,True
HOMFA,AP880920-0161,gamergate,False
HOMFA,GX062-64-5997432,nisw,False
HOMFA,FT922-5274,contraceptives,True
HOMFA,AP891208-0225,developed,True
HOMFA,WTX055-B12-189,uva,True
HOMFA,AP881029-0101,guards,True
HOMFA,AP890525-0147,following,True
HOMFA,FT943-13239,verses,True
HOMFA,AP890629-0038,cercla,True
HOMFA,LA061090-0221,coding,True
HOMFA,GX268-52-2344040,near,False
HOMFA,AP890301-0238,aerosols,True
HOMFA,WTX005-B48-79,pamphlets,True
HOMFA,LA050390-0240,blockade,False
HOMFA,FBIS4-14446,exhibitor,True
HOMFA,WTX078-B32-69,ashes,False
HOMFA,WTX091-B19-93,rastelli,False
HOMFA,WTX069-B10-201,mcconnell,False
HOMFA,WTX059-B09-72,thug,True
HOMFA,GX007-93-12310235,located,False
HOMFA,WTX098-B38-283,pegasus,True
HOMFA,AP890308-0120,telemarketing,True
HOMFA,FT921-14761,repaid,True
HOMFA,FBIS3-10018,breakdown,True
HOMFA,AP880310-0268,lbd,True
HOMFA,WTX072-B20-153,vcjd,False
HOMFA,WTX050-B21-44,nick,False
HOMFA,LA122889-0074,snarls,True
HOMFA,FR940817-2-00019,osteoarthritis,True
HOMFA,AP880401-0072,floristic,True
HOMFA,WTX047-B42-127,seperation,False
HOMFA,WTX019-B40-24,figures,False
HOMFA,FT943-7580,anaphase,True
HOMFA,AP891223-0097,rbl,True
HOMFA,WTX091-B17-152,cinema,True
HOMFA,FBIS3-33282,pressreleases,True
HOMFA,WTX097-B15-21,painless,True
HOMFA,FBIS4-6232,lagging,True
HOMFA,GX247-52-1310138,liberian,False
HOMFA,GX253-15-11384719,agordon,False
HOMFA,AP890428-0011,rudolfo,True
